hitid	uid	pc
39	210	PartialChain(chain=[139, 295, 46, 187, 457, 308], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	214	PartialChain(chain=[46, 308, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	216	PartialChain(chain=[46, 450, 308, 309, 286, 145, 457, 295, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	217	PartialChain(chain=[46, 139, 220, 188, 450, 308, 187, 457, 295], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	222	PartialChain(chain=[295, 46, 187, 457, 309, 139, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	224	PartialChain(chain=[139, 308, 46, 457], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	225	PartialChain(chain=[286, 450, 295, 187, 139, 46, 308, 188, 309, 315, 270, 457, 183], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	227	PartialChain(chain=[295, 457, 139, 46, 450, 308, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	228	PartialChain(chain=[286, 295, 308, 187, 139, 450, 457, 46, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	229	PartialChain(chain=[46, 187, 457, 295, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	232	PartialChain(chain=[139, 450, 286, 46, 308, 295, 188, 457, 183, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	233	PartialChain(chain=[139, 46, 450, 286, 220, 457, 308], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	234	PartialChain(chain=[139, 187, 46], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	239	PartialChain(chain=[286, 295, 139, 46, 220, 188, 450, 183, 457, 308, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	240	PartialChain(chain=[286, 295, 46, 308, 139, 450, 86, 457, 309, 145, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	243	PartialChain(chain=[286, 450, 46, 139, 295, 457, 187, 308, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	245	PartialChain(chain=[139, 308, 450, 295, 46, 457, 37, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	250	PartialChain(chain=[295, 139, 308, 187, 457, 450, 37, 270], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	252	PartialChain(chain=[46, 457, 450, 295, 309], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	253	PartialChain(chain=[286, 46, 308, 270, 457, 187, 183], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	254	PartialChain(chain=[450, 46, 295, 139, 308, 457, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	255	PartialChain(chain=[286, 450, 295, 46, 139, 220, 187, 457, 308], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	256	PartialChain(chain=[295, 450, 46, 139], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	264	PartialChain(chain=[286, 139, 46, 188, 187, 86, 295, 428, 308, 450, 220, 12, 183, 457, 309, 315, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	266	PartialChain(chain=[183, 457, 46, 139, 86, 295], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	281	PartialChain(chain=[46, 308, 187, 457, 450], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	285	PartialChain(chain=[295, 139, 450, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	286	PartialChain(chain=[139, 46, 188, 286, 450, 308, 187, 145, 457, 295], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	288	PartialChain(chain=[46, 450, 139, 145, 308], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	291	PartialChain(chain=[46, 308, 457, 295, 37, 450, 187, 139], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	297	PartialChain(chain=[139, 308, 450, 295, 46, 457], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	306	PartialChain(chain=[46, 295, 139, 188, 220, 187, 37, 450, 308], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	310	PartialChain(chain=[295, 450, 308, 139, 46, 457], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	320	PartialChain(chain=[187, 457, 37, 308, 220, 309], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	324	PartialChain(chain=[286, 139, 46, 187, 457, 295, 308, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	330	PartialChain(chain=[286, 139, 46, 188], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	336	PartialChain(chain=[139, 46, 450, 286, 295, 183, 188, 309, 457, 37, 308, 187, 220], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	337	PartialChain(chain=[220, 46, 188, 295, 450, 139, 457, 308, 286, 309], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	338	PartialChain(chain=[295, 46, 450, 139, 308, 286, 301, 86, 188, 309, 187, 457, 220, 270, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	345	PartialChain(chain=[308, 457, 187, 46, 286, 139, 295, 270, 309, 145, 188, 86, 301, 12, 220, 315, 450, 428, 183, 37], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	346	PartialChain(chain=[295, 308, 46, 450, 457, 187], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	348	PartialChain(chain=[286, 188, 308, 46, 457, 450, 295, 187, 139], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
39	351	PartialChain(chain=[188, 46, 139, 295, 308, 220, 457], item_set={450, 457, 139, 12, 270, 145, 86, 220, 286, 37, 295, 428, 301, 46, 187, 308, 309, 183, 315, 188})
40	3	PartialChain(chain=[293, 213, 107, 154, 216, 400, 322, 175, 151, 99, 185, 18, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	6	PartialChain(chain=[148, 107, 213, 400, 154, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	9	PartialChain(chain=[151, 293, 107, 148, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	15	PartialChain(chain=[96, 107, 216, 293, 148, 400, 322, 154, 151, 213, 18, 109, 144, 465, 287, 185, 377, 72, 175, 99], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	22	PartialChain(chain=[96, 400, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	25	PartialChain(chain=[213, 154, 287, 148, 293], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	29	PartialChain(chain=[293, 151, 154, 18, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	35	PartialChain(chain=[148, 154, 400, 107, 213, 96, 465], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	48	PartialChain(chain=[216, 213, 107, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	52	PartialChain(chain=[107, 213, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	58	PartialChain(chain=[96, 107, 148, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	68	PartialChain(chain=[96, 107, 148, 400, 154, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	69	PartialChain(chain=[107, 148, 175, 151, 216, 293, 213, 465], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	72	PartialChain(chain=[96, 400, 216, 154, 213, 287, 72], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	73	PartialChain(chain=[213, 287, 154, 107], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	74	PartialChain(chain=[213, 96, 216, 154, 148, 72, 287, 109], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	83	PartialChain(chain=[216, 213, 287, 148, 154, 400, 18], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	84	PartialChain(chain=[148, 293, 400, 216, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	85	PartialChain(chain=[148, 154, 216, 213, 18, 287, 175], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	91	PartialChain(chain=[107, 216, 293, 213, 175, 287, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	93	PartialChain(chain=[148, 216, 175, 151, 154, 18, 213, 465, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	94	PartialChain(chain=[148, 216, 107, 99, 175, 213, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	95	PartialChain(chain=[72, 287, 213, 148, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	96	PartialChain(chain=[213, 148, 154, 216, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	99	PartialChain(chain=[107, 96, 293, 148, 151, 216, 400, 213, 287, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	102	PartialChain(chain=[216, 148, 107, 213, 72], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	104	PartialChain(chain=[107, 96, 148, 216, 400, 154, 18, 213, 175], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	106	PartialChain(chain=[216, 107, 148], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	108	PartialChain(chain=[216, 154, 213, 287, 107], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	110	PartialChain(chain=[107, 322, 144, 293], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	116	PartialChain(chain=[148, 400, 216, 213, 287, 107, 322], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	130	PartialChain(chain=[151, 107, 96, 400, 148, 154, 18, 216, 213, 175], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	137	PartialChain(chain=[107, 213, 293, 287, 175, 109], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	138	PartialChain(chain=[72, 109, 377, 151, 400, 216, 99, 293, 148, 287, 322, 96, 107, 213, 144, 465, 154, 175, 185, 18], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	145	PartialChain(chain=[293, 216, 400, 107, 148, 213, 144, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	152	PartialChain(chain=[154, 400, 287, 213, 18, 144, 148, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	158	PartialChain(chain=[293, 216, 148, 107, 213, 400, 287, 465, 144, 18, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	160	PartialChain(chain=[107, 216, 144, 154, 213, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	161	PartialChain(chain=[148, 107, 151, 109, 400, 72, 154, 216, 287, 377, 144, 213, 175, 293, 465], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	164	PartialChain(chain=[151, 213, 148, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	165	PartialChain(chain=[107, 293, 216, 213, 154, 18, 175, 109], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	166	PartialChain(chain=[151, 18, 154, 107], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	172	PartialChain(chain=[148, 400, 154, 107, 322, 144, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	175	PartialChain(chain=[400, 287, 109], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	177	PartialChain(chain=[287, 109, 213, 154, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	178	PartialChain(chain=[151, 154, 400, 148, 213, 109, 322], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	183	PartialChain(chain=[151, 107, 144, 216, 148, 322, 18, 293, 154, 400, 213, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	184	PartialChain(chain=[107, 400, 154, 293, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	189	PartialChain(chain=[148, 287, 154, 144], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	193	PartialChain(chain=[107, 148, 465, 216, 213, 18, 175], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	195	PartialChain(chain=[148, 216, 144, 151, 107, 213, 322, 400, 154, 18, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	196	PartialChain(chain=[96, 400, 293, 216, 185, 18, 107, 213, 109, 144, 154, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	198	PartialChain(chain=[151, 154, 213, 287, 72, 18, 465, 144, 107, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	199	PartialChain(chain=[107, 148, 400, 216, 96, 287, 18, 213, 293, 322, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	205	PartialChain(chain=[107, 213, 216, 400, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	208	PartialChain(chain=[154, 213, 216, 109], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	210	PartialChain(chain=[107, 216, 213, 287, 322, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	211	PartialChain(chain=[148, 293, 216, 96, 151, 107, 400, 18, 144, 322, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	216	PartialChain(chain=[154, 216, 151, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	217	PartialChain(chain=[148, 213, 154, 107], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	222	PartialChain(chain=[107, 148, 154, 287, 213, 72], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	224	PartialChain(chain=[213, 293, 107, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	225	PartialChain(chain=[151, 144, 154, 175, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	227	PartialChain(chain=[151, 109, 18], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	230	PartialChain(chain=[216, 148, 400, 107, 18, 293, 465, 175, 154, 144, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	232	PartialChain(chain=[400, 107, 216, 154, 322, 287, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	233	PartialChain(chain=[107], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	239	PartialChain(chain=[148, 293, 287, 151, 216, 144, 465, 213, 107, 109, 18, 154, 175], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	240	PartialChain(chain=[107, 154, 213, 175], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	245	PartialChain(chain=[213, 107, 216, 148, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	246	PartialChain(chain=[154, 213, 287, 400, 175, 144, 107, 293, 216, 109], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	250	PartialChain(chain=[107, 151, 213, 400, 154, 148, 216, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	252	PartialChain(chain=[213, 293, 107, 148, 154, 287, 216], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	253	PartialChain(chain=[154, 144, 148, 465, 287], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	254	PartialChain(chain=[107, 148, 216, 213, 144, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	255	PartialChain(chain=[151, 107, 148, 293, 213, 154, 175], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	256	PartialChain(chain=[400, 216, 213, 154], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	264	PartialChain(chain=[151, 107, 144, 154, 109, 185, 18, 293, 322, 465, 216, 400, 287, 175, 96, 72, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	266	PartialChain(chain=[213, 109, 148, 107, 293], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	276	PartialChain(chain=[107, 144, 151], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
40	281	PartialChain(chain=[151, 400, 154, 287, 213], item_set={322, 72, 400, 144, 18, 465, 148, 213, 151, 216, 154, 287, 96, 99, 293, 377, 107, 109, 175, 185})
